Time_ms,Lat,Lon,Alt,Speed_mps,Battery_percent,Mission
2025-11-21 12:35:09.549,47.4023,8.54711,9.763,1.4776,5000,Square
2025-11-21 12:35:09.749,47.4023,8.5471,9.761,1.43402,5000,Square
2025-11-21 12:35:09.949,47.4023,8.5471,9.762,1.486,5000,Square
2025-11-21 12:35:10.150,47.4023,8.5471,9.762,1.57137,5000,Square
2025-11-21 12:35:10.350,47.4023,8.5471,9.761,1.54932,5000,Square
2025-11-21 12:35:10.550,47.4023,8.54709,9.761,1.41032,5000,Square
2025-11-21 12:35:10.750,47.4023,8.54709,9.76,1.29634,5000,Square
2025-11-21 12:35:10.950,47.4023,8.54709,9.759,1.28004,5000,Square
2025-11-21 12:35:11.151,47.4023,8.54709,9.761,1.1967,5000,Square
2025-11-21 12:35:11.351,47.4023,8.54708,9.766,0.974526,5000,Square
2025-11-21 12:35:11.551,47.4023,8.54708,9.768,0.736003,5000,Square
2025-11-21 12:35:11.751,47.4023,8.54708,9.765,0.650077,5000,Square
2025-11-21 12:35:11.951,47.4023,8.54708,9.762,0.60803,5000,Square
2025-11-21 12:35:12.152,47.4023,8.54708,9.762,0.440454,5000,None
2025-11-21 12:35:12.352,47.4023,8.54708,9.765,0.212838,5000,None
2025-11-21 12:35:12.552,47.4023,8.54708,9.775,0.37054,5000,None
2025-11-21 12:35:12.752,47.4023,8.54708,9.789,0.90846,5000,None
2025-11-21 12:35:12.952,47.4023,8.54708,9.796,1.54153,5000,None
2025-11-21 12:35:13.152,47.4023,8.54708,9.795,2.17892,5000,None
2025-11-21 12:35:13.352,47.4023,8.54707,9.788,2.76407,5000,None
2025-11-21 12:35:13.553,47.4023,8.54707,9.778,3.1882,5000,None
2025-11-21 12:35:13.753,47.4023,8.54707,9.77,3.41991,5000,None
2025-11-21 12:35:13.953,47.4023,8.54707,9.764,3.48541,5000,None
2025-11-21 12:35:14.153,47.4023,8.54707,9.763,3.37877,5000,None
2025-11-21 12:35:14.353,47.4023,8.54707,9.765,3.10281,5000,None
2025-11-21 12:35:14.554,47.4023,8.54707,9.772,2.67015,5000,None
2025-11-21 12:35:14.754,47.4023,8.54706,9.776,2.12078,5000,None
2025-11-21 12:35:14.954,47.4023,8.54706,9.771,1.59276,5000,None
2025-11-21 12:35:15.154,47.4022,8.54706,9.762,1.20607,5000,None
2025-11-21 12:35:15.354,47.4022,8.54706,9.755,0.874128,5000,None
2025-11-21 12:35:15.554,47.4022,8.54706,9.751,0.674537,5000,None
2025-11-21 12:35:15.755,47.4022,8.54706,9.751,0.584637,5000,None
2025-11-21 12:35:15.955,47.4022,8.54706,9.751,0.557315,5000,None
2025-11-21 12:35:16.155,47.4022,8.54706,9.753,0.575587,5000,None
2025-11-21 12:35:16.355,47.4022,8.54706,9.756,0.584209,5000,None
2025-11-21 12:35:16.555,47.4022,8.54706,9.758,0.574282,5000,None
2025-11-21 12:35:16.756,47.4022,8.54706,9.759,0.554437,5000,None
2025-11-21 12:35:16.956,47.4022,8.54706,9.758,0.504876,5000,None
2025-11-21 12:35:17.156,47.4022,8.54706,9.759,0.453982,5000,None
2025-11-21 12:35:17.356,47.4022,8.54706,9.761,0.383275,5000,None
2025-11-21 12:35:17.556,47.4022,8.54706,9.762,0.31257,5000,None
2025-11-21 12:35:17.757,47.4022,8.54706,9.759,0.241868,5000,None
2025-11-21 12:35:17.957,47.4022,8.54706,9.757,0.171172,5000,None
2025-11-21 12:35:18.157,47.4022,8.54706,9.756,0.131529,5000,None
2025-11-21 12:35:18.357,47.4022,8.54706,9.753,0.0905538,5000,None
2025-11-21 12:35:18.557,47.4022,8.54706,9.75,0.0608276,5000,None
2025-11-21 12:35:18.758,47.4022,8.54706,9.749,0.0412311,5000,None
2025-11-21 12:35:18.958,47.4022,8.54706,9.748,0.03,5000,Manual
2025-11-21 12:35:19.158,47.4022,8.54706,9.747,0.02,5000,Manual
2025-11-21 12:35:19.358,47.4022,8.54706,9.747,0.0244949,5000,Manual
2025-11-21 12:35:19.558,47.4022,8.54706,9.749,0.0223607,5000,Manual
2025-11-21 12:35:19.758,47.4022,8.54706,9.751,0.0141421,5000,Manual
2025-11-21 12:35:19.958,47.4022,8.54706,9.751,0.0141421,5000,Manual
2025-11-21 12:35:20.159,47.4022,8.54706,9.751,0.01,5000,Manual
2025-11-21 12:35:20.359,47.4022,8.54706,9.75,0,5000,Manual
2025-11-21 12:35:20.559,47.4022,8.54706,9.751,0.01,5000,Manual
2025-11-21 12:35:20.759,47.4022,8.54706,9.752,0.02,5000,Manual
2025-11-21 12:35:20.959,47.4022,8.54706,9.754,0.0223607,5000,Manual
2025-11-21 12:35:21.159,47.4022,8.54706,9.751,0.0469042,5000,Manual
2025-11-21 12:35:21.360,47.4022,8.54706,9.741,0.148661,5000,Manual
2025-11-21 12:35:21.560,47.4022,8.54706,9.729,0.417373,5000,Manual
2025-11-21 12:35:21.760,47.4022,8.54706,9.718,0.803119,5000,Manual
2025-11-21 12:35:21.960,47.4022,8.54706,9.71,1.3918,5000,Manual
2025-11-21 12:35:22.161,47.4022,8.54707,9.697,2.0222,5000,Manual
2025-11-21 12:35:22.361,47.4022,8.54708,9.675,2.59357,5000,Manual
2025-11-21 12:35:22.561,47.4022,8.54708,9.645,3.00353,5000,Manual
2025-11-21 12:35:22.761,47.4022,8.54709,9.619,3.21249,5000,Manual
2025-11-21 12:35:22.961,47.4022,8.5471,9.598,3.2218,5000,Manual
2025-11-21 12:35:23.161,47.4022,8.54711,9.585,3.07094,5000,Manual
2025-11-21 12:35:23.362,47.4022,8.54712,9.577,2.74053,5000,Manual
2025-11-21 12:35:23.562,47.4022,8.54712,9.575,2.26029,5000,Manual
2025-11-21 12:35:23.762,47.4022,8.54713,9.571,1.70109,5000,Manual
2025-11-21 12:35:23.962,47.4022,8.54713,9.56,1.20271,5000,Manual
2025-11-21 12:35:24.162,47.4022,8.54713,9.546,0.833007,5000,Manual
2025-11-21 12:35:24.362,47.4022,8.54713,9.532,0.612046,5000,Manual
2025-11-21 12:35:24.563,47.4022,8.54713,9.522,0.510392,5000,Manual
2025-11-21 12:35:24.763,47.4022,8.54713,9.517,0.490408,5000,Manual
2025-11-21 12:35:24.963,47.4022,8.54714,9.511,0.510196,5000,Manual
2025-11-21 12:35:25.163,47.4022,8.54714,9.506,0.530094,5000,Manual
2025-11-21 12:35:25.363,47.4022,8.54714,9.504,0.530094,5000,Manual
2025-11-21 12:35:25.563,47.4022,8.54714,9.503,0.51,5000,Manual
2025-11-21 12:35:25.764,47.4022,8.54714,9.502,0.48,5000,Manual
2025-11-21 12:35:25.964,47.4022,8.54714,9.502,0.42,5000,Manual
2025-11-21 12:35:26.165,47.4022,8.54714,9.502,0.36,5000,Manual
2025-11-21 12:35:26.365,47.4022,8.54715,9.502,0.3,5000,Manual
2025-11-21 12:35:26.565,47.4022,8.54715,9.503,0.24,5000,Manual
2025-11-21 12:35:26.765,47.4022,8.54715,9.502,0.19,5000,Manual
2025-11-21 12:35:26.965,47.4022,8.54715,9.502,0.13,5000,Manual
2025-11-21 12:35:27.166,47.4022,8.54715,9.504,0.09,5000,Manual
2025-11-21 12:35:27.366,47.4022,8.54715,9.506,0.06,5000,Manual
2025-11-21 12:35:27.566,47.4022,8.54715,9.507,0.03,5000,None
2025-11-21 12:35:27.766,47.4022,8.54715,9.509,0.01,5000,None
2025-11-21 12:35:27.966,47.4022,8.54715,9.511,0,5000,None
2025-11-21 12:35:28.167,47.4022,8.54715,9.513,0.01,5000,None
2025-11-21 12:35:28.367,47.4022,8.54715,9.515,0.02,5000,None
2025-11-21 12:35:28.567,47.4022,8.54715,9.518,0.02,5000,None
2025-11-21 12:35:28.767,47.4022,8.54715,9.52,0.0223607,5000,None
2025-11-21 12:35:28.967,47.4022,8.54715,9.524,0.0223607,5000,None
2025-11-21 12:35:29.167,47.4022,8.54715,9.527,0.0316228,5000,None
2025-11-21 12:35:29.368,47.4022,8.54715,9.528,0.0360555,5000,None
2025-11-21 12:35:29.568,47.4022,8.54715,9.529,0.0360555,5000,None
2025-11-21 12:35:29.768,47.4022,8.54715,9.529,0.0360555,5000,None
2025-11-21 12:35:29.968,47.4022,8.54715,9.528,0.0244949,5000,Square
2025-11-21 12:35:30.168,47.4022,8.54715,9.528,0.0223607,5000,Square
2025-11-21 12:35:30.368,47.4022,8.54715,9.531,0.194165,5000,Square
2025-11-21 12:35:30.569,47.4022,8.54715,9.544,0.532916,5000,Square
2025-11-21 12:35:30.769,47.4022,8.54715,9.556,0.938616,5000,Square
2025-11-21 12:35:30.969,47.4022,8.54715,9.562,1.264,5000,Square
2025-11-21 12:35:31.169,47.4022,8.54715,9.563,1.39032,5000,Square
2025-11-21 12:35:31.369,47.4022,8.54716,9.567,1.42049,5000,Square
2025-11-21 12:35:31.570,47.4022,8.54716,9.579,1.50097,5000,Square
2025-11-21 12:35:31.770,47.4022,8.54716,9.596,1.63481,5000,Square
2025-11-21 12:35:31.970,47.4022,8.54717,9.604,1.73338,5000,Square
2025-11-21 12:35:32.170,47.4023,8.54717,9.605,1.74909,5000,Square
2025-11-21 12:35:32.370,47.4023,8.54717,9.609,1.63221,5000,Square
2025-11-21 12:35:32.570,47.4023,8.54718,9.618,1.39549,5000,Square
2025-11-21 12:35:32.771,47.4023,8.54718,9.63,1.052,5000,Square
2025-11-21 12:35:32.971,47.4023,8.54718,9.637,0.6995,5000,Square
2025-11-21 12:35:33.171,47.4023,8.54718,9.641,0.4272,5000,Square
2025-11-21 12:35:33.371,47.4023,8.54718,9.644,0.394208,5000,Square
2025-11-21 12:35:33.571,47.4023,8.54718,9.649,0.355668,5000,Square
2025-11-21 12:35:33.772,47.4023,8.54718,9.652,0.264386,5000,Square
2025-11-21 12:35:33.972,47.4023,8.54718,9.656,0.244336,5000,Square
2025-11-21 12:35:34.172,47.4023,8.54718,9.664,0.336749,5000,Square
2025-11-21 12:35:34.372,47.4023,8.54719,9.673,0.432897,5000,Square
2025-11-21 12:35:34.572,47.4023,8.54719,9.68,0.443847,5000,Square
2025-11-21 12:35:34.773,47.4023,8.54719,9.685,0.383797,5000,Square
2025-11-21 12:35:34.973,47.4023,8.54719,9.692,0.361801,5000,Square
2025-11-21 12:35:35.173,47.4023,8.54719,9.703,0.435201,5000,Square
2025-11-21 12:35:35.373,47.4023,8.54719,9.712,0.520384,5000,Square
2025-11-21 12:35:35.573,47.4023,8.54719,9.717,0.490714,5000,Square
2025-11-21 12:35:35.773,47.4023,8.54719,9.722,0.406571,5000,Square
2025-11-21 12:35:35.974,47.4023,8.54719,9.728,0.420476,5000,Square
2025-11-21 12:35:36.174,47.4023,8.5472,9.733,0.501298,5000,Square
2025-11-21 12:35:36.374,47.4023,8.5472,9.736,0.524309,5000,Square
2025-11-21 12:35:36.574,47.4023,8.5472,9.739,0.434626,5000,Square
2025-11-21 12:35:36.774,47.4023,8.5472,9.742,0.390512,5000,Square
2025-11-21 12:35:36.975,47.4023,8.5472,9.746,0.483011,5000,Square
2025-11-21 12:35:37.175,47.4023,8.5472,9.748,0.530189,5000,Square
2025-11-21 12:35:37.375,47.4023,8.5472,9.749,0.460543,5000,Square
2025-11-21 12:35:37.575,47.4023,8.5472,9.75,0.411582,5000,Square
2025-11-21 12:35:37.775,47.4023,8.54721,9.752,0.501298,5000,Square
2025-11-21 12:35:37.975,47.4023,8.54721,9.755,0.577061,5000,Square
2025-11-21 12:35:38.176,47.4023,8.54721,9.757,0.550454,5000,Square
2025-11-21 12:35:38.376,47.4023,8.54721,9.763,0.508134,5000,Square
2025-11-21 12:35:38.576,47.4023,8.54721,9.769,0.608276,5000,Square
2025-11-21 12:35:38.776,47.4023,8.54721,9.771,0.68593,5000,Square
2025-11-21 12:35:38.976,47.4023,8.54721,9.773,0.636396,5000,Square
2025-11-21 12:35:39.177,47.4023,8.54721,9.776,0.552268,5000,Square
2025-11-21 12:35:39.377,47.4023,8.54721,9.777,0.600916,5000,Square
2025-11-21 12:35:39.577,47.4023,8.54721,9.775,0.683374,5000,Square
2025-11-21 12:35:39.777,47.4023,8.54722,9.774,0.645213,5000,Square
2025-11-21 12:35:39.977,47.4023,8.54722,9.773,0.585491,5000,Square
2025-11-21 12:35:40.178,47.4023,8.54722,9.771,0.663777,5000,Square
2025-11-21 12:35:40.378,47.4023,8.54722,9.765,0.767984,5000,Square
2025-11-21 12:35:40.578,47.4023,8.54721,9.759,0.746726,5000,Square
2025-11-21 12:35:40.778,47.4023,8.54721,9.756,0.706116,5000,Square
2025-11-21 12:35:40.978,47.4023,8.54721,9.753,0.796492,5000,Square
2025-11-21 12:35:41.178,47.4023,8.54721,9.75,0.955249,5000,Square
2025-11-21 12:35:41.379,47.4023,8.54721,9.747,1.01213,5000,Square
2025-11-21 12:35:41.579,47.4023,8.54721,9.746,1.01809,5000,Square
2025-11-21 12:35:41.779,47.4023,8.54721,9.75,1.14883,5000,Square
2025-11-21 12:35:41.979,47.4023,8.54721,9.753,1.35882,5000,Square
2025-11-21 12:35:42.179,47.4023,8.5472,9.753,1.46103,5000,Square
2025-11-21 12:35:42.380,47.4023,8.5472,9.756,1.46755,5000,Square
2025-11-21 12:35:42.580,47.4023,8.5472,9.762,1.54175,5000,Square
2025-11-21 12:35:42.780,47.4023,8.5472,9.764,1.67586,5000,Square
2025-11-21 12:35:42.981,47.4023,8.54719,9.762,1.71898,5000,Square
2025-11-21 12:35:43.181,47.4023,8.54719,9.76,1.62856,5000,Square
2025-11-21 12:35:43.381,47.4023,8.54719,9.759,1.52735,5000,Square
2025-11-21 12:35:43.581,47.4023,8.54718,9.76,1.51486,5000,Square
2025-11-21 12:35:43.781,47.4023,8.54718,9.761,1.49241,5000,Square
2025-11-21 12:35:43.981,47.4023,8.54718,9.763,1.32966,5000,Square
2025-11-21 12:35:44.182,47.4023,8.54718,9.765,1.11018,5000,Square
2025-11-21 12:35:44.382,47.4023,8.54718,9.765,1.0142,5000,Square
2025-11-21 12:35:44.582,47.4023,8.54717,9.765,0.971854,5000,Square
2025-11-21 12:35:44.782,47.4023,8.54717,9.766,0.827345,5000,Square
2025-11-21 12:35:44.982,47.4023,8.54717,9.766,0.5728,5000,Square
2025-11-21 12:35:45.183,47.4023,8.54717,9.763,0.39975,5000,Square
2025-11-21 12:35:45.383,47.4023,8.54717,9.761,0.342053,5000,Square
2025-11-21 12:35:45.583,47.4023,8.54717,9.762,0.220907,5000,Square
2025-11-21 12:35:45.783,47.4023,8.54717,9.767,0.126886,5000,Square
2025-11-21 12:35:45.983,47.4023,8.54717,9.767,0.353695,5000,Square
2025-11-21 12:35:46.184,47.4023,8.54717,9.76,0.531601,5000,Square
2025-11-21 12:35:46.384,47.4023,8.54717,9.754,0.612944,5000,Square
2025-11-21 12:35:46.584,47.4023,8.54717,9.752,0.735051,5000,Square
2025-11-21 12:35:46.784,47.4023,8.54717,9.752,0.92358,5000,Square
2025-11-21 12:35:46.984,47.4023,8.54717,9.75,1.02489,5000,Square
2025-11-21 12:35:47.185,47.4023,8.54717,9.75,0.987623,5000,Square
2025-11-21 12:35:47.385,47.4023,8.54717,9.754,0.9564,5000,Square
2025-11-21 12:35:47.585,47.4023,8.54717,9.758,1.03769,5000,Square
2025-11-21 12:35:47.785,47.4023,8.54717,9.761,1.08706,5000,Square
2025-11-21 12:35:47.985,47.4023,8.54717,9.765,1.01074,5000,Square
2025-11-21 12:35:48.186,47.4023,8.54718,9.768,0.898888,5000,Square
2025-11-21 12:35:48.386,47.4023,8.54718,9.77,0.928493,5000,Square
2025-11-21 12:35:48.586,47.4023,8.54718,9.768,1.02596,5000,Square
2025-11-21 12:35:48.786,47.4023,8.54718,9.763,0.998299,5000,Square
2025-11-21 12:35:48.986,47.4023,8.54718,9.76,0.926984,5000,Square
2025-11-21 12:35:49.187,47.4023,8.54718,9.758,0.940479,5000,Square
2025-11-21 12:35:49.387,47.4023,8.54719,9.754,1.03774,5000,Square
2025-11-21 12:35:49.587,47.4023,8.54719,9.753,1.04293,5000,Square
2025-11-21 12:35:49.787,47.4023,8.54719,9.755,0.943027,5000,Square
2025-11-21 12:35:49.987,47.4023,8.54719,9.758,0.91706,5000,Square
2025-11-21 12:35:50.188,47.4023,8.5472,9.762,0.97509,5000,Square
2025-11-21 12:35:50.388,47.4023,8.5472,9.764,0.976166,5000,Square
2025-11-21 12:35:50.588,47.4023,8.5472,9.766,0.868217,5000,Square
2025-11-21 12:35:50.788,47.4023,8.5472,9.765,0.744312,5000,Square
2025-11-21 12:35:50.989,47.4023,8.5472,9.763,0.737902,5000,Square
2025-11-21 12:35:51.189,47.4023,8.5472,9.761,0.766616,5000,Square
2025-11-21 12:35:51.389,47.4023,8.54721,9.761,0.682495,5000,Square
2025-11-21 12:35:51.589,47.4023,8.54721,9.76,0.531507,5000,Square
2025-11-21 12:35:51.789,47.4023,8.54721,9.759,0.468722,5000,Square
2025-11-21 12:35:51.990,47.4023,8.54721,9.76,0.490918,5000,Square
2025-11-21 12:35:52.190,47.4023,8.54721,9.764,0.452769,5000,Square
2025-11-21 12:35:52.390,47.4023,8.54721,9.768,0.310644,5000,Square
2025-11-21 12:35:52.590,47.4023,8.54721,9.769,0.15843,5000,Square
2025-11-21 12:35:52.791,47.4023,8.54721,9.769,0.152971,5000,Square
2025-11-21 12:35:52.991,47.4023,8.54721,9.769,0.162788,5000,Square
2025-11-21 12:35:53.191,47.4023,8.54721,9.77,0.104403,5000,Square
2025-11-21 12:35:53.391,47.4023,8.54721,9.771,0.130767,5000,Square
2025-11-21 12:35:53.591,47.4023,8.54721,9.772,0.156525,5000,Square
2025-11-21 12:35:53.792,47.4023,8.54721,9.772,0.128452,5000,Square
2025-11-21 12:35:53.992,47.4023,8.54721,9.774,0.206155,5000,Square
2025-11-21 12:35:54.192,47.4023,8.54721,9.775,0.345543,5000,Square
2025-11-21 12:35:54.392,47.4023,8.54721,9.773,0.402368,5000,Square
2025-11-21 12:35:54.592,47.4023,8.54721,9.771,0.354824,5000,Square
2025-11-21 12:35:54.793,47.4023,8.54721,9.769,0.338378,5000,Square
2025-11-21 12:35:54.993,47.4023,8.54721,9.768,0.45793,5000,Square
2025-11-21 12:35:55.193,47.4023,8.5472,9.766,0.566392,5000,Square
2025-11-21 12:35:55.393,47.4023,8.5472,9.765,0.576368,5000,Square
2025-11-21 12:35:55.593,47.4023,8.5472,9.766,0.562228,5000,Square
2025-11-21 12:35:55.793,47.4023,8.5472,9.767,0.657647,5000,Square
2025-11-21 12:35:55.994,47.4023,8.5472,9.767,0.82807,5000,Square
2025-11-21 12:35:56.194,47.4023,8.5472,9.764,0.894092,5000,Square
2025-11-21 12:35:56.394,47.4023,8.5472,9.758,0.868217,5000,Square
2025-11-21 12:35:56.594,47.4023,8.5472,9.755,0.902109,5000,Square
2025-11-21 12:35:56.794,47.4023,8.5472,9.756,1.04408,5000,Square
2025-11-21 12:35:56.995,47.4023,8.54719,9.756,1.17137,5000,Square
2025-11-21 12:35:57.195,47.4023,8.54719,9.757,1.18962,5000,Square
2025-11-21 12:35:57.395,47.4023,8.54719,9.76,1.21239,5000,Square
2025-11-21 12:35:57.595,47.4023,8.54719,9.764,1.33255,5000,Square
2025-11-21 12:35:57.795,47.4023,8.54719,9.765,1.4321,5000,Square
2025-11-21 12:35:57.995,47.4023,8.54719,9.766,1.38423,5000,Square
2025-11-21 12:35:58.196,47.4023,8.54718,9.768,1.25196,5000,Square
2025-11-21 12:35:58.396,47.4023,8.54718,9.767,1.20806,5000,Square
2025-11-21 12:35:58.596,47.4023,8.54718,9.763,1.23697,5000,Square
2025-11-21 12:35:58.796,47.4023,8.54718,9.758,1.15421,5000,Square
2025-11-21 12:35:58.996,47.4023,8.54718,9.755,0.951315,5000,Square
2025-11-21 12:35:59.196,47.4023,8.54717,9.751,0.809197,5000,Square
2025-11-21 12:35:59.396,47.4023,8.54717,9.748,0.771038,5000,Square
2025-11-21 12:35:59.597,47.4023,8.54717,9.749,0.668805,5000,Square
2025-11-21 12:35:59.797,47.4023,8.54717,9.754,0.433128,5000,Square
2025-11-21 12:35:59.997,47.4023,8.54717,9.756,0.250799,5000,Square
2025-11-21 12:36:00.197,47.4023,8.54717,9.755,0.286356,5000,Square
2025-11-21 12:36:00.397,47.4023,8.54717,9.756,0.284429,5000,Square
2025-11-21 12:36:00.598,47.4023,8.54717,9.759,0.288791,5000,Square
2025-11-21 12:36:00.798,47.4023,8.54717,9.761,0.471699,5000,Square
2025-11-21 12:36:00.998,47.4023,8.54717,9.758,0.691881,5000,Square
2025-11-21 12:36:01.198,47.4023,8.54717,9.753,0.790253,5000,Square
2025-11-21 12:36:01.398,47.4023,8.54717,9.753,0.878294,5000,Square
2025-11-21 12:36:01.599,47.4023,8.54717,9.757,1.07205,5000,Square
2025-11-21 12:36:01.799,47.4023,8.54717,9.757,1.2832,5000,Square
2025-11-21 12:36:01.999,47.4023,8.54717,9.753,1.40071,5000,Square
2025-11-21 12:36:02.199,47.4023,8.54717,9.751,1.43381,5000,Square
2025-11-21 12:36:02.399,47.4023,8.54717,9.753,1.57188,5000,Square
2025-11-21 12:36:02.600,47.4023,8.54717,9.753,1.77485,5000,Square
2025-11-21 12:36:02.800,47.4023,8.54717,9.748,1.87515,5000,Square
2025-11-21 12:36:03.000,47.4023,8.54718,9.743,1.87518,5000,Square
2025-11-21 12:36:03.200,47.4023,8.54718,9.743,1.91335,5000,Square
2025-11-21 12:36:03.400,47.4023,8.54718,9.742,2.01308,5000,Square
2025-11-21 12:36:03.600,47.4023,8.54718,9.741,2.01042,5000,Square
2025-11-21 12:36:03.801,47.4023,8.54718,9.744,1.88799,5000,Square
2025-11-21 12:36:04.001,47.4023,8.54719,9.752,1.77169,5000,Square
2025-11-21 12:36:04.201,47.4023,8.54719,9.758,1.79622,5000,Square
2025-11-21 12:36:04.401,47.4023,8.54719,9.762,1.82877,5000,Square
2025-11-21 12:36:04.601,47.4023,8.54719,9.766,1.72557,5000,Square
2025-11-21 12:36:04.802,47.4023,8.5472,9.77,1.60431,5000,Square
2025-11-21 12:36:05.002,47.4023,8.5472,9.771,1.60034,5000,Square
2025-11-21 12:36:05.202,47.4023,8.5472,9.77,1.60381,5000,Square
2025-11-21 12:36:05.402,47.4023,8.54721,9.773,1.46813,5000,Square
2025-11-21 12:36:05.602,47.4023,8.54721,9.777,1.19004,5000,Square
2025-11-21 12:36:05.803,47.4022,8.54721,9.775,0.966126,5000,Square
2025-11-21 12:36:06.003,47.4022,8.54721,9.773,0.80963,5000,Square
2025-11-21 12:36:06.203,47.4022,8.54722,9.772,0.56921,5000,Square
2025-11-21 12:36:06.403,47.4022,8.54722,9.774,0.321403,5000,Square
2025-11-21 12:36:06.603,47.4022,8.54722,9.774,0.269444,5000,Square
2025-11-21 12:36:06.804,47.4022,8.54722,9.771,0.407554,5000,Square
2025-11-21 12:36:07.004,47.4023,8.54722,9.769,0.474342,5000,Square
2025-11-21 12:36:07.204,47.4023,8.54722,9.772,0.590085,5000,Square
2025-11-21 12:36:07.404,47.4023,8.54722,9.775,0.841784,5000,Square
2025-11-21 12:36:07.604,47.4023,8.54722,9.771,1.04957,5000,Square
2025-11-21 12:36:07.805,47.4023,8.54722,9.767,1.15122,5000,Square
2025-11-21 12:36:08.005,47.4023,8.54722,9.767,1.26372,5000,Square
2025-11-21 12:36:08.205,47.4023,8.54722,9.772,1.49265,5000,Square
2025-11-21 12:36:08.405,47.4023,8.54721,9.773,1.70804,5000,Square
2025-11-21 12:36:08.605,47.4023,8.54721,9.771,1.80092,5000,Square
2025-11-21 12:36:08.805,47.4023,8.54721,9.769,1.86261,5000,Square
2025-11-21 12:36:09.006,47.4023,8.54721,9.768,2.01109,5000,Square
2025-11-21 12:36:09.206,47.4023,8.54721,9.765,2.17189,5000,Square
2025-11-21 12:36:09.406,47.4023,8.54721,9.761,2.20345,5000,None
2025-11-21 12:36:09.606,47.4023,8.5472,9.743,2.11066,5000,None
2025-11-21 12:36:09.806,47.4023,8.5472,9.668,1.9778,5000,None
2025-11-21 12:36:10.007,47.4023,8.5472,9.503,1.90921,5000,None
2025-11-21 12:36:10.207,47.4023,8.5472,9.249,1.79471,5000,None
2025-11-21 12:36:10.407,47.4023,8.5472,8.958,1.59305,5000,None
2025-11-21 12:36:10.607,47.4023,8.5472,8.674,1.37,5000,None
2025-11-21 12:36:10.807,47.4023,8.5472,8.429,1.11454,5000,None
2025-11-21 12:36:11.008,47.4023,8.5472,8.239,1.05214,5000,None
2025-11-21 12:36:11.208,47.4023,8.5472,8.037,1.10186,5000,None
2025-11-21 12:36:11.408,47.4023,8.5472,7.817,1.10309,5000,None
2025-11-21 12:36:11.608,47.4023,8.5472,7.599,1.08784,5000,None
2025-11-21 12:36:11.808,47.4023,8.5472,7.386,1.06287,5000,None
2025-11-21 12:36:12.008,47.4023,8.5472,7.178,1.04566,5000,None
2025-11-21 12:36:12.209,47.4023,8.5472,6.975,1.01587,5000,None
2025-11-21 12:36:12.409,47.4023,8.5472,6.778,0.991816,5000,None
2025-11-21 12:36:12.609,47.4023,8.5472,6.601,0.95781,5000,None
2025-11-21 12:36:12.809,47.4023,8.5472,6.413,0.932792,5000,None
2025-11-21 12:36:13.009,47.4023,8.5472,6.229,0.900944,5000,None
2025-11-21 12:36:13.209,47.4023,8.5472,6.051,0.880057,5000,None
2025-11-21 12:36:13.410,47.4023,8.5472,5.88,0.850529,5000,None
2025-11-21 12:36:13.610,47.4023,8.5472,5.714,0.821584,5000,None
2025-11-21 12:36:13.810,47.4023,8.5472,5.556,0.802496,5000,None
2025-11-21 12:36:14.010,47.4023,8.5472,5.404,0.782879,5000,None
2025-11-21 12:36:14.210,47.4023,8.5472,5.254,0.762955,5000,None
